2014-02-22T15:44:52.991536Z <001>    11 MB info    | loading project file ./13_00_01.0250.appleseed.jonathans-mbp-2_lan...
2014-02-22T16:08:16.924790Z <001>    19 MB info    | building assembly tree (1 assembly instance)...
2014-02-22T16:08:16.925120Z <001>    19 MB debug   | assembly tree statistics:
2014-02-22T16:08:16.925120Z <001>    19 MB debug   |   build time       0 ms
2014-02-22T16:08:16.925120Z <001>    19 MB debug   |   size             296 bytes
2014-02-22T16:08:16.925120Z <001>    19 MB debug   |   nodes            total 1  interior 0  leaves 1
2014-02-22T16:08:16.925120Z <001>    19 MB debug   |   leaf volume      100.0%
2014-02-22T16:08:16.925120Z <001>    19 MB debug   |   leaf depth       avg 1.0  min 1  max 1  dev 0.0
2014-02-22T16:08:16.925120Z <001>    19 MB debug   |   leaf size        avg 1.0  min 1  max 1  dev 0.0
2014-02-22T16:08:16.925120Z <001>    19 MB debug   |   sibling overlap  avg 0.0%  min 0.0%  max 0.0%  dev 0.0%
2014-02-22T16:08:16.925120Z <001>    19 MB debug   |   fat leaves       100.0%
2014-02-22T16:08:16.925639Z <001>    19 MB debug   | data structures size:
2014-02-22T16:08:16.925639Z <001>    19 MB debug   |   bvh::NodeType    128 bytes
2014-02-22T16:08:16.925639Z <001>    19 MB debug   |   GTriangleType    36 bytes
2014-02-22T16:08:16.925639Z <001>    19 MB debug   |   RegionInfo       32 bytes
2014-02-22T16:08:16.925639Z <001>    19 MB debug   |   ShadingPoint     1.1 KB
2014-02-22T16:08:16.925639Z <001>    19 MB debug   |   ShadingRay       80 bytes
2014-02-22T16:08:16.925639Z <001>    19 MB debug   |   ShadingResult    2.4 KB
2014-02-22T16:08:16.925639Z <001>    19 MB debug   |   TriangleKey      12 bytes
2014-02-22T16:08:16.925681Z <001>    19 MB info    | collecting light emitters...
2014-02-22T16:08:16.925766Z <001>    19 MB info    | found 0 non-physical light, 10 emitting triangles.
2014-02-22T16:08:16.925797Z <001>    19 MB info    | path tracing settings:
2014-02-22T16:08:16.925797Z <001>    19 MB info    |   direct lighting  on
2014-02-22T16:08:16.925797Z <001>    19 MB info    |   ibl              on
2014-02-22T16:08:16.925797Z <001>    19 MB info    |   caustics         off
2014-02-22T16:08:16.925797Z <001>    19 MB info    |   max path length  4
2014-02-22T16:08:16.925797Z <001>    19 MB info    |   rr min path len. 3
2014-02-22T16:08:16.925797Z <001>    19 MB info    |   next event est.  on
2014-02-22T16:08:16.925797Z <001>    19 MB info    |   dl light samples 6.0
2014-02-22T16:08:16.925797Z <001>    19 MB info    |   ibl env samples  1.0
2014-02-22T16:08:16.925797Z <001>    19 MB info    |   max ray intens.  infinite
2014-02-22T16:08:16.925904Z <001>    19 MB debug   | the scene uses alpha mapping; using standard tracing.
2014-02-22T16:08:16.925931Z <001>    19 MB info    | rendering effort wasted by tile borders: 12.9% (tile dimensions: 64 x 64, tile margins: 4 x 4)
2014-02-22T16:08:16.927414Z <001>    20 MB info    | using 8 threads for rendering.
2014-02-22T16:08:16.927457Z <001>    20 MB info    | camera settings:
2014-02-22T16:08:16.927457Z <001>    20 MB info    |   model            thinlens_camera
2014-02-22T16:08:16.927457Z <001>    20 MB info    |   film width       2.399995
2014-02-22T16:08:16.927457Z <001>    20 MB info    |   film height      2.399995
2014-02-22T16:08:16.927457Z <001>    20 MB info    |   focal length     6.312673
2014-02-22T16:08:16.927457Z <001>    20 MB info    |   autofocus        off
2014-02-22T16:08:16.927457Z <001>    20 MB info    |   autofocus target 0.500000, 0.500000
2014-02-22T16:08:16.927457Z <001>    20 MB info    |   focal distance   435.000000
2014-02-22T16:08:16.927457Z <001>    20 MB info    |   diaphragm blades 0
2014-02-22T16:08:16.927457Z <001>    20 MB info    |   diaphragm angle  0.000000
2014-02-22T16:08:16.927457Z <001>    20 MB info    |   shutter open     0.000000
2014-02-22T16:08:16.927457Z <001>    20 MB info    |   shutter close    1.000000
2014-02-22T16:08:16.927956Z <001>    20 MB warning | while defining material "scene/root_assembly/_laptop_fill_laptop_fillShape_material": material is emitting light but may be partially or entirely transparent; this may lead to unexpected or unphysical results.
2014-02-22T16:08:16.927978Z <001>    20 MB warning | while defining material "scene/root_assembly/_sun_sunShape_material": material is emitting light but may be partially or entirely transparent; this may lead to unexpected or unphysical results.
2014-02-22T16:08:16.929074Z <002>    25 MB info    | collecting geometry for triangle tree #1778 from assembly "root_assembly" (302 regions)...
2014-02-22T16:08:16.935900Z <002>    31 MB info    | building bvh triangle tree #1778 (48,942 static triangles, 0 moving triangle)...
2014-02-22T16:08:17.035448Z <002>    40 MB debug   | triangle tree #1778 statistics:
2014-02-22T16:08:17.035448Z <002>    40 MB debug   |   size             6.0 MB
2014-02-22T16:08:17.035448Z <002>    40 MB debug   |   nodes            total 43,033  interior 21,516  leaves 21,517
2014-02-22T16:08:17.035448Z <002>    40 MB debug   |   leaf volume      9.9%
2014-02-22T16:08:17.035448Z <002>    40 MB debug   |   leaf depth       avg 19.3  min 6  max 27  dev 2.9
2014-02-22T16:08:17.035448Z <002>    40 MB debug   |   leaf size        avg 2.3  min 1  max 12  dev 1.1
2014-02-22T16:08:17.035448Z <002>    40 MB debug   |   sibling overlap  avg 28.4%  min 0.0%  max 100.0%  dev 34.3%
2014-02-22T16:08:17.035448Z <002>    40 MB debug   |   fat leaves       82.8%
2014-02-22T16:08:17.035448Z <002>    40 MB debug   |   collection time  7 ms
2014-02-22T16:08:17.035448Z <002>    40 MB debug   |   partition time   74 ms
2014-02-22T16:08:17.035448Z <002>    40 MB debug   |   store time       17 ms
2014-02-22T16:08:17.035448Z <002>    40 MB debug   |   nodes alignment  64 bytes
2014-02-22T16:08:17.035448Z <002>    40 MB debug   |   total time       106 ms
2014-02-22T16:08:17.035810Z <002>    40 MB debug   | created intersection filter for object "_Home_set_01_glass2_Home_set_01_glassShape2.0" with 1 material (masks: 41 bytes, uvs: 288 bytes).
2014-02-22T16:08:17.035835Z <002>    40 MB debug   | created intersection filter for object "_Home_set_01_glass1_Home_set_01_glassShape1.0" with 1 material (masks: 41 bytes, uvs: 2.3 KB).
2014-02-22T16:08:17.035852Z <002>    40 MB debug   | created intersection filter for object "_Home_set_01_glass3_Home_set_01_glassShape3.0" with 1 material (masks: 41 bytes, uvs: 288 bytes).
2014-02-22T16:08:17.035868Z <002>    40 MB debug   | created intersection filter for object "_Home_set_01_glass4_Home_set_01_glassShape4.0" with 1 material (masks: 41 bytes, uvs: 288 bytes).
2014-02-22T16:08:17.035911Z <002>    40 MB debug   | created intersection filter for object "_laptop_fill_laptop_fillShape.0" with 1 material (masks: 41 bytes, uvs: 48 bytes).
2014-02-22T16:08:17.035928Z <002>    40 MB debug   | created intersection filter for object "_sun_sunShape.0" with 1 material (masks: 41 bytes, uvs: 48 bytes).
2014-02-22T16:08:34.942522Z <002>    45 MB info    | rendering, 0.4% done
2014-02-22T16:08:34.965561Z <003>    45 MB info    | rendering, 0.8% done
2014-02-22T16:08:35.039774Z <004>    46 MB info    | rendering, 1.2% done
2014-02-22T16:08:35.078145Z <005>    46 MB info    | rendering, 1.6% done
2014-02-22T16:08:35.196215Z <006>    46 MB info    | rendering, 2.0% done
2014-02-22T16:08:35.221691Z <007>    46 MB info    | rendering, 2.3% done
2014-02-22T16:08:35.226517Z <008>    46 MB info    | rendering, 2.7% done
2014-02-22T16:08:35.255254Z <009>    47 MB info    | rendering, 3.1% done
2014-02-22T16:08:53.322728Z <002>    47 MB info    | rendering, 3.5% done
2014-02-22T16:08:53.360889Z <006>    48 MB info    | rendering, 3.9% done
2014-02-22T16:08:53.362998Z <004>    48 MB info    | rendering, 4.3% done
2014-02-22T16:08:53.366460Z <005>    48 MB info    | rendering, 4.7% done
2014-02-22T16:08:53.411610Z <003>    48 MB info    | rendering, 5.1% done
2014-02-22T16:08:53.459043Z <009>    48 MB info    | rendering, 5.5% done
2014-02-22T16:08:53.686516Z <008>    49 MB info    | rendering, 5.9% done
2014-02-22T16:08:53.736215Z <007>    49 MB info    | rendering, 6.2% done
2014-02-22T16:09:10.320507Z <006>    50 MB info    | rendering, 6.6% done
2014-02-22T16:09:10.356903Z <002>    50 MB info    | rendering, 7.0% done
2014-02-22T16:09:49.014849Z <005>    50 MB info    | rendering, 7.4% done
2014-02-22T16:09:50.183003Z <004>    51 MB info    | rendering, 7.8% done
2014-02-22T16:10:08.404395Z <009>    51 MB info    | rendering, 8.2% done
2014-02-22T16:10:14.283829Z <003>    51 MB info    | rendering, 8.6% done
2014-02-22T16:10:18.336881Z <007>    51 MB info    | rendering, 9.0% done
2014-02-22T16:10:19.541759Z <008>    51 MB info    | rendering, 9.4% done
2014-02-22T16:10:34.210714Z <002>    52 MB info    | rendering, 9.8% done
2014-02-22T16:10:35.290789Z <007>    52 MB info    | rendering, 10.2% done
2014-02-22T16:10:35.865321Z <006>    52 MB info    | rendering, 10.5% done
2014-02-22T16:10:36.612096Z <008>    52 MB info    | rendering, 10.9% done
2014-02-22T16:10:51.611889Z <002>    53 MB info    | rendering, 11.3% done
2014-02-22T16:10:52.876028Z <007>    53 MB info    | rendering, 11.7% done
2014-02-22T16:11:06.567458Z <005>    53 MB info    | rendering, 12.1% done
2014-02-22T16:11:06.598246Z <009>    53 MB info    | rendering, 12.5% done
2014-02-22T16:11:11.628665Z <003>    54 MB info    | rendering, 12.9% done
2014-02-22T16:11:15.313036Z <004>    54 MB info    | rendering, 13.3% done
2014-02-22T16:11:29.696453Z <006>    54 MB info    | rendering, 13.7% done
2014-02-22T16:11:36.108103Z <008>    54 MB info    | rendering, 14.1% done
2014-02-22T16:12:07.421542Z <003>    54 MB info    | rendering, 14.5% done
2014-02-22T16:12:13.376286Z <009>    55 MB info    | rendering, 14.8% done
2014-02-22T16:12:15.778372Z <007>    55 MB info    | rendering, 15.2% done
2014-02-22T16:12:16.858528Z <002>    55 MB info    | rendering, 15.6% done
2014-02-22T16:12:19.883617Z <006>    55 MB info    | rendering, 16.0% done
2014-02-22T16:12:26.134684Z <004>    56 MB info    | rendering, 16.4% done
2014-02-22T16:12:26.747226Z <005>    56 MB info    | rendering, 16.8% done
2014-02-22T16:12:31.573604Z <008>    56 MB info    | rendering, 17.2% done
2014-02-22T16:12:35.147090Z <007>    56 MB info    | rendering, 17.6% done
2014-02-22T16:12:36.639820Z <002>    56 MB info    | rendering, 18.0% done
2014-02-22T16:12:37.925976Z <006>    57 MB info    | rendering, 18.4% done
2014-02-22T16:12:44.469045Z <004>    57 MB info    | rendering, 18.8% done
2014-02-22T16:12:45.271864Z <005>    57 MB info    | rendering, 19.1% done
2014-02-22T16:12:46.613371Z <003>    57 MB info    | rendering, 19.5% done
2014-02-22T16:12:50.469757Z <008>    58 MB info    | rendering, 19.9% done
2014-02-22T16:12:54.193157Z <007>    58 MB info    | rendering, 20.3% done
2014-02-22T16:12:54.935802Z <009>    58 MB info    | rendering, 20.7% done
2014-02-22T16:12:55.350125Z <002>    58 MB info    | rendering, 21.1% done
2014-02-22T16:12:56.888276Z <006>    58 MB info    | rendering, 21.5% done
2014-02-22T16:13:03.613849Z <004>    59 MB info    | rendering, 21.9% done
2014-02-22T16:13:04.456808Z <005>    59 MB info    | rendering, 22.3% done
2014-02-22T16:13:05.428673Z <003>    59 MB info    | rendering, 22.7% done
2014-02-22T16:13:08.847003Z <008>    59 MB info    | rendering, 23.0% done
2014-02-22T16:13:12.508875Z <007>    60 MB info    | rendering, 23.4% done
2014-02-22T16:13:13.225016Z <009>    60 MB info    | rendering, 23.8% done
2014-02-22T16:13:13.785110Z <002>    60 MB info    | rendering, 24.2% done
2014-02-22T16:13:15.708831Z <006>    60 MB info    | rendering, 24.6% done
2014-02-22T16:13:22.591167Z <004>    61 MB info    | rendering, 25.0% done
2014-02-22T16:13:23.785938Z <005>    61 MB info    | rendering, 25.4% done
2014-02-22T16:13:24.824512Z <003>    61 MB info    | rendering, 25.8% done
2014-02-22T16:13:28.793434Z <008>    61 MB info    | rendering, 26.2% done
2014-02-22T16:13:32.798198Z <007>    61 MB info    | rendering, 26.6% done
2014-02-22T16:13:33.231839Z <009>    62 MB info    | rendering, 27.0% done
2014-02-22T16:13:33.952595Z <002>    62 MB info    | rendering, 27.3% done
2014-02-22T16:13:36.282381Z <006>    62 MB info    | rendering, 27.7% done
2014-02-22T16:13:45.617364Z <004>    62 MB info    | rendering, 28.1% done
2014-02-22T16:13:47.624645Z <005>    63 MB info    | rendering, 28.5% done
2014-02-22T16:13:48.736538Z <003>    63 MB info    | rendering, 28.9% done
2014-02-22T16:13:53.067703Z <008>    63 MB info    | rendering, 29.3% done

